date_time,traffic_volume,weather_main,hour,weather_severity,cluster
2018-04-15 16:00:00,2109,Fog,16,2,0
2018-04-15 17:00:00,1849,Snow,17,2,3
2018-04-15 17:00:00,1849,Mist,17,1,1
2018-04-15 17:00:00,1849,Fog,17,2,3
2018-04-15 18:00:00,1659,Snow,18,2,3
2018-04-15 18:00:00,1659,Mist,18,1,1
2018-04-15 18:00:00,1659,Fog,18,2,3
2018-04-15 19:00:00,1417,Snow,19,2,3
2018-04-15 19:00:00,1417,Fog,19,2,3
2018-04-15 20:00:00,1642,Snow,20,2,3
2018-04-15 20:00:00,1642,Fog,20,2,3
2018-04-15 20:00:00,1642,Mist,20,1,1
2018-04-15 21:00:00,2809,Snow,21,2,3
2018-04-15 21:00:00,2809,Mist,21,1,1
2018-04-15 22:00:00,1203,Snow,22,2,3
2018-04-15 22:00:00,1203,Mist,22,1,3
2018-04-15 23:00:00,706,Snow,23,2,3
2018-04-15 23:00:00,706,Mist,23,1,3
2018-04-16 00:00:00,407,Snow,0,2,3
2018-04-16 00:00:00,407,Mist,0,1,3
2018-04-16 00:00:00,407,Haze,0,1,3
2018-04-16 01:00:00,272,Snow,1,2,3
2018-04-16 02:00:00,247,Snow,2,2,3
2018-04-16 03:00:00,357,Snow,3,2,3
2018-04-16 04:00:00,779,Snow,4,2,3
2018-04-16 05:00:00,2238,Snow,5,2,3
2018-04-16 06:00:00,4364,Snow,6,2,0
2018-04-16 07:00:00,4963,Snow,7,2,0
2018-04-16 08:00:00,4463,Snow,8,2,0
2018-04-16 08:00:00,4463,Mist,8,1,0
2018-04-16 09:00:00,4045,Haze,9,1,0
2018-04-16 10:00:00,3626,Clear,10,0,2
2018-04-16 11:00:00,3860,Snow,11,2,0
2018-04-16 12:00:00,4149,Snow,12,2,0
2018-04-16 13:00:00,4110,Clouds,13,0,5
2018-04-16 14:00:00,4387,Clouds,14,0,5
2018-04-16 15:00:00,4942,Clouds,15,0,5
2018-04-16 16:00:00,5788,Clouds,16,0,5
2018-04-16 17:00:00,5567,Clouds,17,0,5
2018-04-16 18:00:00,4061,Clouds,18,0,5
2018-04-16 19:00:00,2979,Clouds,19,0,1
2018-04-16 20:00:00,2556,Clouds,20,0,1
2018-04-16 21:00:00,2100,Clouds,21,0,1
2018-04-16 22:00:00,1489,Clouds,22,0,1
2018-04-16 23:00:00,978,Clouds,23,0,1
2018-04-17 00:00:00,524,Clouds,0,0,4
2018-04-17 01:00:00,336,Clear,1,0,4
2018-04-17 02:00:00,271,Clear,2,0,4
2018-04-17 03:00:00,347,Clear,3,0,4
2018-04-17 04:00:00,898,Clear,4,0,4
2018-04-17 05:00:00,2848,Clear,5,0,4
2018-04-17 06:00:00,5516,Clear,6,0,2
2018-04-17 07:00:00,6208,Clear,7,0,2
2018-04-17 08:00:00,5892,Clear,8,0,2
2018-04-17 09:00:00,5677,Clear,9,0,2
2018-04-17 10:00:00,4456,Clear,10,0,2
2018-04-17 11:00:00,4715,Clear,11,0,2
2018-04-17 12:00:00,4962,Clear,12,0,2
2018-04-17 13:00:00,4913,Clear,13,0,5
2018-04-17 14:00:00,5220,Clear,14,0,5
2018-04-17 15:00:00,5844,Clear,15,0,5
2018-04-17 16:00:00,6657,Clear,16,0,5
2018-04-17 17:00:00,6277,Clear,17,0,5
2018-04-17 18:00:00,4827,Clouds,18,0,5
2018-04-17 19:00:00,3481,Clouds,19,0,1
2018-04-17 20:00:00,2877,Clouds,20,0,1
2018-04-17 21:00:00,3418,Clouds,21,0,1
2018-04-17 22:00:00,3294,Clear,22,0,1
2018-04-17 23:00:00,1297,Clear,23,0,1
2018-04-18 00:00:00,826,Clouds,0,0,4
2018-04-18 01:00:00,594,Clear,1,0,4
2018-04-18 02:00:00,431,Clear,2,0,4
2018-04-18 03:00:00,521,Clear,3,0,4
2018-04-18 04:00:00,975,Clear,4,0,4
2018-04-18 05:00:00,2986,Clear,5,0,4
2018-04-18 06:00:00,5943,Thunderstorm,6,2,0
2018-04-18 07:00:00,6871,Thunderstorm,7,2,0
2018-04-18 08:00:00,6614,Clouds,8,0,2
2018-04-18 09:00:00,5378,Clouds,9,0,2
2018-04-18 10:00:00,4751,Clouds,10,0,2
2018-04-18 11:00:00,4824,Snow,11,2,0
2018-04-18 11:00:00,4824,Haze,11,1,0
2018-04-18 12:00:00,5013,Snow,12,2,0
2018-04-18 12:00:00,5013,Haze,12,1,0
2018-04-18 13:00:00,5017,Haze,13,1,0
2018-04-18 14:00:00,5437,Clouds,14,0,5
2018-04-18 15:00:00,5835,Clouds,15,0,5
2018-04-18 16:00:00,7022,Snow,16,2,0
2018-04-18 17:00:00,6459,Snow,17,2,0
2018-04-18 17:00:00,6459,Rain,17,0,5
2018-04-18 18:00:00,4663,Clouds,18,0,5
2018-04-18 19:00:00,3393,Clouds,19,0,1
2018-04-18 20:00:00,3034,Clouds,20,0,1
2018-04-18 21:00:00,2604,Clouds,21,0,1
2018-04-18 22:00:00,1726,Clear,22,0,1
2018-04-18 23:00:00,1085,Clear,23,0,1
2018-04-19 00:00:00,561,Clear,0,0,4
2018-04-19 01:00:00,351,Clear,1,0,4
2018-04-19 02:00:00,275,Clear,2,0,4
2018-04-19 03:00:00,361,Clear,3,0,4
2018-04-19 04:00:00,909,Clear,4,0,4
2018-04-19 05:00:00,2885,Clear,5,0,4
2018-04-19 06:00:00,5715,Clear,6,0,2
2018-04-19 07:00:00,6461,Clear,7,0,2
2018-04-19 08:00:00,6046,Clouds,8,0,2
2018-04-19 09:00:00,5842,Clouds,9,0,2
2018-04-19 10:00:00,4882,Clouds,10,0,2
2018-04-19 11:00:00,5035,Clear,11,0,2
2018-04-19 12:00:00,5027,Clear,12,0,2
2018-04-19 13:00:00,5110,Clear,13,0,5
2018-04-19 14:00:00,5444,Clear,14,0,5
2018-04-19 15:00:00,6188,Clouds,15,0,5
2018-04-19 16:00:00,6851,Clear,16,0,5
2018-04-19 17:00:00,6368,Clear,17,0,5
2018-04-19 18:00:00,4978,Clear,18,0,5
2018-04-19 19:00:00,3676,Clear,19,0,1
2018-04-19 20:00:00,3471,Clouds,20,0,1
2018-04-19 21:00:00,3451,Clouds,21,0,1
2018-04-19 22:00:00,2148,Clear,22,0,1
2018-04-19 23:00:00,1273,Clear,23,0,1
2018-04-20 00:00:00,712,Clear,0,0,4
2018-04-20 01:00:00,417,Clear,1,0,4
2018-04-20 02:00:00,322,Clear,2,0,4
2018-04-20 03:00:00,393,Clear,3,0,4
2018-04-20 04:00:00,830,Clear,4,0,4
2018-04-20 05:00:00,2691,Clear,5,0,4
2018-04-20 06:00:00,5492,Clear,6,0,2
2018-04-20 07:00:00,6626,Clouds,7,0,2
2018-04-20 08:00:00,6126,Clear,8,0,2
2018-04-20 09:00:00,5141,Clouds,9,0,2
2018-04-20 10:00:00,4670,Clouds,10,0,2
2018-04-20 11:00:00,5200,Clouds,11,0,2
2018-04-20 12:00:00,5433,Clear,12,0,2
2018-04-20 13:00:00,5370,Clouds,13,0,5
2018-04-20 14:00:00,5803,Clear,14,0,5
2018-04-20 15:00:00,6383,Clear,15,0,5
2018-04-20 16:00:00,6900,Clear,16,0,5
2018-04-20 17:00:00,6268,Clouds,17,0,5
2018-04-20 18:00:00,4959,Clouds,18,0,5
2018-04-20 19:00:00,4091,Clear,19,0,1
2018-04-20 20:00:00,3552,Clouds,20,0,1
2018-04-20 21:00:00,3538,Clouds,21,0,1
2018-04-20 22:00:00,2842,Clear,22,0,1
2018-04-20 23:00:00,1977,Clear,23,0,1
2018-04-21 00:00:00,1291,Clear,0,0,4
2018-04-21 01:00:00,732,Clear,1,0,4
2018-04-21 02:00:00,526,Clear,2,0,4
2018-04-21 03:00:00,386,Clear,3,0,4
2018-04-21 04:00:00,369,Clear,4,0,4
2018-04-21 05:00:00,683,Clear,5,0,4
2018-04-21 06:00:00,1418,Clear,6,0,4
2018-04-21 07:00:00,2307,Clouds,7,0,2
2018-04-21 08:00:00,3392,Clear,8,0,2
2018-04-21 09:00:00,4153,Haze,9,1,0
2018-04-21 10:00:00,4464,Clear,10,0,2
2018-04-21 11:00:00,4985,Clouds,11,0,2
2018-04-21 12:00:00,5263,Clouds,12,0,2
2018-04-21 13:00:00,5307,Clouds,13,0,5
2018-04-21 14:00:00,5296,Clouds,14,0,5
2018-04-21 15:00:00,5340,Clouds,15,0,5
2018-04-21 16:00:00,5027,Clouds,16,0,5
2018-04-21 17:00:00,5007,Clear,17,0,5
2018-04-21 18:00:00,4541,Clear,18,0,5
2018-04-21 19:00:00,3892,Clouds,19,0,1
2018-04-21 20:00:00,3346,Clouds,20,0,1
2018-04-21 21:00:00,3199,Clear,21,0,1
2018-04-21 22:00:00,3814,Clear,22,0,1
2018-04-21 23:00:00,2760,Clear,23,0,1
2018-04-22 00:00:00,1447,Clear,0,0,4
2018-04-22 01:00:00,945,Clear,1,0,4
2018-04-22 02:00:00,671,Clear,2,0,4
2018-04-22 03:00:00,465,Clear,3,0,4
2018-04-22 04:00:00,368,Clear,4,0,4
2018-04-22 05:00:00,563,Mist,5,1,3
2018-04-22 06:00:00,904,Mist,6,1,3
2018-04-22 07:00:00,1289,Mist,7,1,3
2018-04-22 08:00:00,2200,Clear,8,0,2
2018-04-22 09:00:00,3219,Clear,9,0,2
2018-04-22 10:00:00,4088,Clear,10,0,2
2018-04-22 11:00:00,4541,Clear,11,0,2
2018-04-22 12:00:00,4781,Clouds,12,0,2
2018-04-22 13:00:00,4761,Clouds,13,0,5
2018-04-22 14:00:00,4753,Clouds,14,0,5
2018-04-22 15:00:00,4866,Clouds,15,0,5
2018-04-22 16:00:00,4713,Clouds,16,0,5
2018-04-22 17:00:00,4303,Clouds,17,0,5
2018-04-22 18:00:00,3787,Clear,18,0,5
2018-04-22 19:00:00,3228,Clouds,19,0,1
2018-04-22 20:00:00,3139,Clouds,20,0,1
2018-04-22 21:00:00,2412,Clear,21,0,1
2018-04-22 22:00:00,1906,Clear,22,0,1
2018-04-22 23:00:00,1356,Clear,23,0,1
2018-04-23 00:00:00,614,Clear,0,0,4
2018-04-23 01:00:00,349,Clear,1,0,4
2018-04-23 02:00:00,259,Clear,2,0,4
2018-04-23 03:00:00,373,Mist,3,1,3
2018-04-23 04:00:00,900,Clear,4,0,4
2018-04-23 05:00:00,2864,Mist,5,1,3
2018-04-23 06:00:00,5769,Mist,6,1,0
2018-04-23 07:00:00,6574,Mist,7,1,0
2018-04-23 08:00:00,5970,Mist,8,1,0
2018-04-23 09:00:00,5325,Clear,9,0,2
2018-04-23 10:00:00,4547,Clear,10,0,2
2018-04-23 11:00:00,4577,Clear,11,0,2
2018-04-23 12:00:00,4739,Clear,12,0,2
2018-04-23 13:00:00,4803,Clear,13,0,5
2018-04-23 14:00:00,5243,Clear,14,0,5
2018-04-23 15:00:00,5852,Clear,15,0,5
2018-04-23 16:00:00,6883,Clear,16,0,5
2018-04-23 17:00:00,6188,Clear,17,0,5
2018-04-23 18:00:00,4660,Clouds,18,0,5
2018-04-23 19:00:00,3243,Clouds,19,0,1
2018-04-23 20:00:00,2759,Clouds,20,0,1
2018-04-23 21:00:00,2183,Clouds,21,0,1
2018-04-23 22:00:00,1537,Clear,22,0,1
2018-04-23 23:00:00,963,Clear,23,0,1
2018-04-24 00:00:00,530,Clear,0,0,4
2018-04-24 01:00:00,330,Clear,1,0,4
2018-04-24 02:00:00,248,Clear,2,0,4
2018-04-24 03:00:00,346,Clear,3,0,4
2018-04-24 04:00:00,911,Clear,4,0,4
2018-04-24 05:00:00,2936,Clouds,5,0,4
2018-04-24 06:00:00,5886,Mist,6,1,0
2018-04-24 07:00:00,6535,Clouds,7,0,2
2018-04-24 08:00:00,5905,Mist,8,1,0
2018-04-24 09:00:00,5509,Haze,9,1,0
2018-04-24 10:00:00,4540,Clouds,10,0,2
2018-04-24 11:00:00,4957,Clouds,11,0,2
2018-04-24 12:00:00,4881,Clouds,12,0,2
2018-04-24 13:00:00,4960,Clouds,13,0,5
2018-04-24 14:00:00,5353,Clouds,14,0,5
2018-04-24 15:00:00,6010,Drizzle,15,0,5
2018-04-24 16:00:00,7149,Rain,16,0,5
2018-04-24 17:00:00,6253,Clouds,17,0,5
2018-04-24 18:00:00,4513,Clouds,18,0,5
2018-04-24 19:00:00,3325,Clouds,19,0,1
2018-04-24 20:00:00,3115,Clouds,20,0,1
2018-04-24 21:00:00,2497,Clouds,21,0,1
2018-04-24 22:00:00,1589,Clear,22,0,1
2018-04-24 23:00:00,988,Clear,23,0,1
2018-04-25 00:00:00,532,Clear,0,0,4
2018-04-25 01:00:00,310,Clear,1,0,4
2018-04-25 02:00:00,237,Clear,2,0,4
2018-04-25 03:00:00,341,Clear,3,0,4
2018-04-25 04:00:00,904,Clear,4,0,4
2018-04-25 05:00:00,2917,Clear,5,0,4
2018-04-25 06:00:00,5866,Clear,6,0,2
2018-04-25 07:00:00,6303,Clear,7,0,2
2018-04-25 08:00:00,5850,Clear,8,0,2
2018-04-25 09:00:00,5455,Clear,9,0,2
2018-04-25 10:00:00,4524,Clear,10,0,2
2018-04-25 11:00:00,4891,Clear,11,0,2
2018-04-25 12:00:00,5067,Clear,12,0,2
2018-04-25 13:00:00,5020,Clear,13,0,5
2018-04-25 14:00:00,5276,Clear,14,0,5
2018-04-25 15:00:00,6002,Clear,15,0,5
2018-04-25 16:00:00,6816,Clear,16,0,5
2018-04-25 17:00:00,6420,Clear,17,0,5
2018-04-25 18:00:00,4695,Clouds,18,0,5
2018-04-25 19:00:00,3543,Clouds,19,0,1
2018-04-25 20:00:00,3225,Clouds,20,0,1
2018-04-25 21:00:00,2560,Clouds,21,0,1
2018-04-25 22:00:00,1618,Clear,22,0,1
2018-04-25 23:00:00,1023,Clear,23,0,1
2018-04-26 00:00:00,551,Clear,0,0,4
2018-04-26 01:00:00,358,Clear,1,0,4
2018-04-26 02:00:00,255,Clear,2,0,4
2018-04-26 03:00:00,350,Clear,3,0,4
2018-04-26 04:00:00,899,Clear,4,0,4
2018-04-26 05:00:00,2953,Clear,5,0,4
2018-04-26 06:00:00,5813,Clear,6,0,2
2018-04-26 07:00:00,6493,Clear,7,0,2
2018-04-26 08:00:00,5890,Clear,8,0,2
2018-04-26 09:00:00,5495,Clear,9,0,2
2018-04-26 10:00:00,4675,Clouds,10,0,2
2018-04-26 11:00:00,5110,Clear,11,0,2
2018-04-26 12:00:00,5078,Clouds,12,0,2
2018-04-26 13:00:00,5281,Clouds,13,0,5
2018-04-26 14:00:00,5661,Clear,14,0,5
2018-04-26 15:00:00,6257,Clouds,15,0,5
2018-04-26 16:00:00,7139,Clouds,16,0,5
2018-04-26 17:00:00,6372,Clear,17,0,5
2018-04-26 18:00:00,5068,Clouds,18,0,5
2018-04-26 19:00:00,3813,Clear,19,0,1
2018-04-26 20:00:00,3338,Clear,20,0,1
2018-04-26 21:00:00,3058,Clear,21,0,1
2018-04-26 22:00:00,2171,Clear,22,0,1
2018-04-26 23:00:00,1253,Clear,23,0,1
2018-04-27 00:00:00,683,Clear,0,0,4
2018-04-27 01:00:00,422,Clear,1,0,4
2018-04-27 02:00:00,328,Clear,2,0,4
2018-04-27 03:00:00,380,Clouds,3,0,4
2018-04-27 04:00:00,849,Clouds,4,0,4
2018-04-27 05:00:00,2744,Clouds,5,0,4
2018-04-27 06:00:00,5573,Clouds,6,0,2
2018-04-27 07:00:00,6712,Clouds,7,0,2
2018-04-27 08:00:00,6109,Clear,8,0,2
2018-04-27 09:00:00,5414,Clear,9,0,2
2018-04-27 10:00:00,4946,Clouds,10,0,2
2018-04-27 11:00:00,5365,Clear,11,0,2
2018-04-27 12:00:00,5622,Clear,12,0,2
2018-04-27 13:00:00,5487,Clouds,13,0,5
2018-04-27 14:00:00,6005,Clouds,14,0,5
2018-04-27 15:00:00,6560,Clouds,15,0,5
2018-04-27 16:00:00,6471,Clear,16,0,5
2018-04-27 17:00:00,6459,Rain,17,0,5
2018-04-27 18:00:00,5355,Clouds,18,0,5
2018-04-27 19:00:00,4083,Rain,19,0,1
2018-04-27 20:00:00,3319,Clouds,20,0,1
2018-04-27 21:00:00,3384,Clouds,21,0,1
2018-04-27 22:00:00,2709,Clear,22,0,1
2018-04-27 23:00:00,1942,Clouds,23,0,1
2018-04-28 00:00:00,1097,Clouds,0,0,4
2018-04-28 01:00:00,725,Clouds,1,0,4
2018-04-28 02:00:00,531,Clouds,2,0,4
2018-04-28 03:00:00,382,Clouds,3,0,4
2018-04-28 04:00:00,365,Clouds,4,0,4
2018-04-28 05:00:00,744,Clouds,5,0,4
2018-04-28 06:00:00,1366,Clouds,6,0,4
2018-04-28 07:00:00,2330,Clouds,7,0,2
2018-04-28 08:00:00,3737,Clear,8,0,2
2018-04-28 09:00:00,4509,Clouds,9,0,2
2018-04-28 10:00:00,4752,Clouds,10,0,2
2018-04-28 11:00:00,5130,Clouds,11,0,2
2018-04-28 12:00:00,5453,Clouds,12,0,2
2018-04-28 13:00:00,5529,Clouds,13,0,5
2018-04-28 14:00:00,5191,Clear,14,0,5
2018-04-28 15:00:00,4925,Clear,15,0,5
2018-04-28 16:00:00,5034,Clouds,16,0,5
2018-04-28 17:00:00,4991,Clear,17,0,5
2018-04-28 18:00:00,4300,Clear,18,0,5
2018-04-28 19:00:00,3764,Clear,19,0,1
2018-04-28 20:00:00,3189,Clear,20,0,1
2018-04-28 21:00:00,3076,Clear,21,0,1
2018-04-28 22:00:00,2900,Clear,22,0,1
2018-04-28 23:00:00,3360,Clear,23,0,1
2018-04-29 00:00:00,1532,Clear,0,0,4
2018-04-29 01:00:00,821,Clear,1,0,4
2018-04-29 02:00:00,601,Clear,2,0,4
2018-04-29 03:00:00,347,Clear,3,0,4
2018-04-29 04:00:00,280,Clear,4,0,4
2018-04-29 05:00:00,427,Clear,5,0,4
2018-04-29 06:00:00,839,Clear,6,0,4
2018-04-29 07:00:00,1397,Clear,7,0,4
2018-04-29 08:00:00,2153,Clear,8,0,2
2018-04-29 09:00:00,3258,Clear,9,0,2
2018-04-29 10:00:00,3848,Clear,10,0,2
2018-04-29 11:00:00,4381,Clear,11,0,2
2018-04-29 12:00:00,4886,Clear,12,0,2
2018-04-29 13:00:00,4828,Clear,13,0,5
2018-04-29 14:00:00,4715,Clear,14,0,5
2018-04-29 15:00:00,4570,Clear,15,0,5
2018-04-29 16:00:00,4886,Clear,16,0,5
2018-04-29 17:00:00,4390,Clear,17,0,5
2018-04-29 18:00:00,3903,Clear,18,0,5
2018-04-29 19:00:00,3351,Clear,19,0,1
2018-04-29 20:00:00,3026,Clear,20,0,1
2018-04-29 21:00:00,2367,Clear,21,0,1
2018-04-29 22:00:00,1703,Clear,22,0,1
2018-04-29 23:00:00,1035,Clear,23,0,1
2018-04-30 00:00:00,541,Thunderstorm,0,2,3
2018-04-30 01:00:00,327,Thunderstorm,1,2,3
2018-04-30 02:00:00,275,Clear,2,0,4
2018-04-30 03:00:00,355,Thunderstorm,3,2,3
2018-04-30 04:00:00,891,Rain,4,0,4
2018-04-30 04:00:00,891,Thunderstorm,4,2,3
2018-04-30 05:00:00,2871,Rain,5,0,4
2018-04-30 05:00:00,2871,Thunderstorm,5,2,3
2018-04-30 06:00:00,5730,Thunderstorm,6,2,0
2018-04-30 07:00:00,6633,Rain,7,0,2
2018-04-30 08:00:00,5724,Rain,8,0,2
2018-04-30 09:00:00,5171,Rain,9,0,2
2018-04-30 09:00:00,5171,Drizzle,9,0,2
2018-04-30 10:00:00,4523,Rain,10,0,2
2018-04-30 10:00:00,4523,Drizzle,10,0,2
2018-04-30 11:00:00,4619,Drizzle,11,0,2
2018-04-30 12:00:00,4825,Rain,12,0,2
2018-04-30 13:00:00,4837,Drizzle,13,0,5
2018-04-30 14:00:00,5147,Clear,14,0,5
2018-04-30 15:00:00,5792,Clear,15,0,5
2018-04-30 16:00:00,6901,Clear,16,0,5
2018-04-30 17:00:00,6184,Clear,17,0,5
2018-04-30 18:00:00,4568,Clear,18,0,5
2018-04-30 19:00:00,3259,Clear,19,0,1
2018-04-30 20:00:00,2673,Clear,20,0,1
2018-04-30 21:00:00,2329,Clear,21,0,1
2018-04-30 22:00:00,1594,Clouds,22,0,1
2018-04-30 23:00:00,1061,Clouds,23,0,1
2018-05-01 00:00:00,576,Clear,0,0,4
2018-05-01 01:00:00,395,Clouds,1,0,4
2018-05-01 02:00:00,275,Clouds,2,0,4
2018-05-01 03:00:00,370,Clear,3,0,4
2018-05-01 04:00:00,916,Clear,4,0,4
2018-05-01 05:00:00,2893,Rain,5,0,4
2018-05-01 06:00:00,5653,Clear,6,0,2
2018-05-01 07:00:00,6046,Rain,7,0,2
2018-05-01 08:00:00,6140,Rain,8,0,2
2018-05-01 09:00:00,5420,Clear,9,0,2
2018-05-01 10:00:00,4468,Clouds,10,0,2
2018-05-01 11:00:00,4473,Clouds,11,0,2
2018-05-01 12:00:00,5111,Clear,12,0,2
2018-05-01 13:00:00,4988,Clear,13,0,5
2018-05-01 14:00:00,4926,Clear,14,0,5
2018-05-01 15:00:00,5802,Clouds,15,0,5
2018-05-01 16:00:00,6900,Clouds,16,0,5
2018-05-01 17:00:00,6410,Clouds,17,0,5
2018-05-01 18:00:00,4866,Clouds,18,0,5
2018-05-01 19:00:00,3411,Clouds,19,0,1
2018-05-01 20:00:00,2907,Clouds,20,0,1
2018-05-01 21:00:00,2287,Clouds,21,0,1
2018-05-01 22:00:00,1438,Rain,22,0,1
2018-05-01 23:00:00,1093,Thunderstorm,23,2,3
2018-05-01 23:00:00,1093,Rain,23,0,1
2018-05-02 00:00:00,517,Rain,0,0,4
2018-05-02 00:00:00,517,Mist,0,1,3
2018-05-02 00:00:00,517,Thunderstorm,0,2,3
2018-05-02 00:00:00,517,Drizzle,0,0,4
2018-05-02 01:00:00,324,Rain,1,0,4
2018-05-02 01:00:00,324,Mist,1,1,3
2018-05-02 01:00:00,324,Drizzle,1,0,4
2018-05-02 02:00:00,253,Rain,2,0,4
2018-05-02 02:00:00,253,Mist,2,1,3
2018-05-02 02:00:00,253,Drizzle,2,0,4
2018-05-02 03:00:00,351,Rain,3,0,4
2018-05-02 03:00:00,351,Mist,3,1,3
2018-05-02 04:00:00,915,Rain,4,0,4
2018-05-02 04:00:00,915,Mist,4,1,3
2018-05-02 05:00:00,2959,Rain,5,0,4
2018-05-02 06:00:00,5910,Rain,6,0,2
2018-05-02 07:00:00,6606,Clouds,7,0,2
2018-05-02 08:00:00,5676,Clouds,8,0,2
2018-05-02 09:00:00,5638,Clouds,9,0,2
2018-05-02 10:00:00,4815,Clouds,10,0,2
2018-05-02 11:00:00,4999,Clouds,11,0,2
2018-05-02 12:00:00,5088,Clear,12,0,2
2018-05-02 13:00:00,5034,Clouds,13,0,5
2018-05-02 14:00:00,5179,Clouds,14,0,5
2018-05-02 15:00:00,5913,Clouds,15,0,5
2018-05-02 16:00:00,6935,Clouds,16,0,5
2018-05-02 17:00:00,6291,Clouds,17,0,5
2018-05-02 18:00:00,4763,Clear,18,0,5
2018-05-02 19:00:00,3518,Clouds,19,0,1
2018-05-02 20:00:00,3114,Clear,20,0,1
2018-05-02 21:00:00,2634,Clear,21,0,1
2018-05-02 22:00:00,1721,Clear,22,0,1
2018-05-02 23:00:00,1074,Clear,23,0,1
2018-05-03 00:00:00,591,Clouds,0,0,4
2018-05-03 01:00:00,373,Clouds,1,0,4
2018-05-03 02:00:00,259,Clear,2,0,4
2018-05-03 03:00:00,345,Clouds,3,0,4
2018-05-03 04:00:00,937,Clouds,4,0,4
2018-05-03 05:00:00,3025,Clouds,5,0,4
2018-05-03 06:00:00,5893,Clouds,6,0,2
2018-05-03 07:00:00,6457,Clouds,7,0,2
2018-05-03 08:00:00,6084,Clouds,8,0,2
2018-05-03 09:00:00,5289,Clear,9,0,2
2018-05-03 10:00:00,4763,Clear,10,0,2
2018-05-03 11:00:00,4987,Clouds,11,0,2
2018-05-03 12:00:00,5210,Haze,12,1,0
2018-05-03 13:00:00,5332,Clear,13,0,5
2018-05-03 14:00:00,5462,Clear,14,0,5
2018-05-03 15:00:00,6103,Clear,15,0,5
2018-05-03 16:00:00,6977,Clear,16,0,5
2018-05-03 17:00:00,6630,Clouds,17,0,5
2018-05-03 18:00:00,5019,Clouds,18,0,5
2018-05-03 19:00:00,3664,Rain,19,0,1
2018-05-03 20:00:00,3325,Clouds,20,0,1
2018-05-03 21:00:00,2716,Clear,21,0,1
2018-05-03 22:00:00,1918,Rain,22,0,1
2018-05-03 23:00:00,1308,Rain,23,0,1
2018-05-03 23:00:00,1308,Drizzle,23,0,1
2018-05-04 00:00:00,655,Rain,0,0,4
2018-05-04 01:00:00,393,Drizzle,1,0,4
2018-05-04 02:00:00,338,Clouds,2,0,4
2018-05-04 03:00:00,409,Clear,3,0,4
2018-05-04 04:00:00,882,Clear,4,0,4
2018-05-04 05:00:00,2841,Clear,5,0,4
2018-05-04 06:00:00,5503,Clouds,6,0,2
2018-05-04 07:00:00,6587,Clear,7,0,2
2018-05-04 08:00:00,5771,Clear,8,0,2
2018-05-04 09:00:00,5156,Clear,9,0,2
2018-05-04 10:00:00,4982,Clear,10,0,2
2018-05-04 11:00:00,5275,Clear,11,0,2
2018-05-04 12:00:00,5528,Clear,12,0,2
2018-05-04 13:00:00,5557,Clear,13,0,5
2018-05-04 14:00:00,5869,Clear,14,0,5
2018-05-04 15:00:00,6262,Clear,15,0,5
2018-05-04 16:00:00,6662,Clear,16,0,5
2018-05-04 17:00:00,6014,Clouds,17,0,5
2018-05-04 18:00:00,5024,Clouds,18,0,5
2018-05-04 19:00:00,4000,Clear,19,0,1
2018-05-04 20:00:00,3541,Clouds,20,0,1
2018-05-04 21:00:00,3323,Clouds,21,0,1
2018-05-04 22:00:00,2718,Clouds,22,0,1
2018-05-04 23:00:00,2103,Clear,23,0,1
2018-05-05 00:00:00,1446,Clear,0,0,4
2018-05-05 01:00:00,691,Clear,1,0,4
2018-05-05 03:00:00,345,Clear,3,0,4
2018-05-05 04:00:00,399,Clear,4,0,4
2018-05-05 05:00:00,687,Clear,5,0,4
2018-05-05 06:00:00,1382,Clear,6,0,4
2018-05-05 07:00:00,2248,Clear,7,0,2
2018-05-05 08:00:00,3095,Clouds,8,0,2
2018-05-05 09:00:00,3848,Clouds,9,0,2
2018-05-05 10:00:00,3915,Clear,10,0,2
2018-05-05 11:00:00,4280,Clouds,11,0,2
2018-05-05 12:00:00,4775,Clouds,12,0,2
2018-05-05 13:00:00,4730,Clouds,13,0,5
2018-05-05 14:00:00,4394,Clouds,14,0,5
2018-05-05 15:00:00,4699,Clear,15,0,5
2018-05-05 16:00:00,4580,Clear,16,0,5
2018-05-05 17:00:00,4539,Clouds,17,0,5
2018-05-05 18:00:00,4156,Thunderstorm,18,2,0
2018-05-05 18:00:00,4156,Rain,18,0,5
2018-05-05 19:00:00,3146,Thunderstorm,19,2,3
2018-05-05 19:00:00,3146,Rain,19,0,1
2018-05-05 19:00:00,3146,Drizzle,19,0,1
2018-05-05 20:00:00,2767,Thunderstorm,20,2,3
2018-05-05 20:00:00,2767,Rain,20,0,1
2018-05-05 21:00:00,2922,Clear,21,0,1
2018-05-05 22:00:00,3145,Clear,22,0,1
2018-05-05 23:00:00,2432,Clear,23,0,1
2018-05-06 00:00:00,1674,Clear,0,0,4
2018-05-06 01:00:00,784,Thunderstorm,1,2,3
2018-05-06 01:00:00,784,Mist,1,1,3
2018-05-06 02:00:00,509,Clear,2,0,4
2018-05-06 03:00:00,346,Clouds,3,0,4
2018-05-06 04:00:00,269,Mist,4,1,3
2018-05-06 05:00:00,459,Clear,5,0,4
2018-05-06 06:00:00,998,Clear,6,0,4
2018-05-06 07:00:00,1332,Mist,7,1,3
2018-05-06 08:00:00,2390,Mist,8,1,0
